id,year,county,cause,sex,age_code,N
18962,100,3701,13,2,22,2
18963,100,3701,13,1,22,12
18964,100,3701,13,2,23,1
18965,100,3701,13,1,23,6
18966,100,3701,13,1,24,4
18967,100,3701,16,2,21,1
18968,100,3701,18,1,19,1
18969,100,3701,19,2,11,1
18970,100,3701,19,2,14,3
18971,100,3701,19,2,15,2
18972,100,3701,19,2,16,4
18973,100,3701,19,2,17,6
18974,100,3701,19,2,18,2
18975,100,3701,19,2,21,1
18976,100,3701,19,2,22,1
18977,100,3701,19,2,24,1
18978,100,3701,20,2,13,1
18979,100,3701,20,2,16,1
18980,100,3701,20,2,18,3
18981,100,3701,20,2,21,2
18982,100,3701,21,2,21,1
18983,100,3701,22,2,16,1
18984,100,3701,22,2,19,1
18985,100,3701,23,1,18,1
18986,100,3701,23,1,20,1
18987,100,3701,23,1,21,5
18988,100,3701,23,1,22,3
18989,100,3701,23,1,23,1
18990,100,3701,25,2,17,1
18991,100,3701,25,1,17,1
18992,100,3701,25,1,18,1
18993,100,3701,25,2,20,1
18994,100,3701,25,1,21,1
18995,100,3701,26,1,16,1
18996,100,3701,26,1,20,3
18997,100,3701,26,1,22,1
18998,100,3701,27,2,10,1
18999,100,3701,29,2,14,1
19000,100,3701,29,1,23,1
19001,100,3701,31,2,17,1
19002,100,3701,31,1,17,1
19003,100,3701,31,2,18,1
19004,100,3701,31,2,21,1
19005,100,3701,31,2,22,1
19006,100,3701,31,1,22,1
19007,100,3701,31,2,23,2
19008,100,3701,31,1,24,1
19009,100,3701,32,1,11,1
19010,100,3701,32,1,12,1
19011,100,3701,32,1,15,1
19012,100,3701,32,1,20,1
19013,100,3701,32,2,21,1
19014,100,3701,32,1,24,1
19015,100,3701,33,2,15,1
19016,100,3701,33,1,16,2
19017,100,3701,33,1,17,2
19018,100,3701,33,2,18,2
19019,100,3701,33,1,18,2
19020,100,3701,33,2,19,2
19021,100,3701,33,1,19,2
19022,100,3701,33,2,21,1
19023,100,3701,33,1,21,1
19024,100,3701,33,1,22,2
19025,100,3701,33,2,23,5
19026,100,3701,33,1,23,1
19027,100,3701,33,2,24,1
19028,100,3702,1,1,13,1
19029,100,3702,1,1,15,1
19030,100,3702,1,1,16,1
19031,100,3702,1,1,17,4
19032,100,3702,1,1,18,1
19033,100,3702,1,2,19,1
19034,100,3702,1,1,19,1
19035,100,3702,1,1,20,2
19036,100,3702,1,2,21,1
19037,100,3702,1,1,21,2
19038,100,3702,3,1,13,1
19039,100,3702,3,1,17,1
19040,100,3702,3,1,22,1
19041,100,3702,4,2,14,1
19042,100,3702,4,1,16,1
19043,100,3702,4,1,17,1
19044,100,3702,4,1,18,1
19045,100,3702,4,1,19,1
19046,100,3702,4,1,20,2
19047,100,3702,4,1,21,2
19048,100,3702,4,1,22,2
19049,100,3702,5,2,17,1
19050,100,3702,5,2,19,1
19051,100,3702,5,1,19,1
19052,100,3702,5,2,20,1
19053,100,3702,5,1,20,2
19054,100,3702,5,1,21,1
19055,100,3702,5,2,22,1
19056,100,3702,5,1,22,1
19057,100,3702,5,1,23,2
19058,100,3702,7,2,12,1
19059,100,3702,7,1,14,1
19060,100,3702,7,1,15,1
19061,100,3702,7,1,17,1
19062,100,3702,7,2,18,1
19063,100,3702,7,1,19,3
19064,100,3702,7,2,20,1
19065,100,3702,7,1,20,1
19066,100,3702,7,1,21,1
19067,100,3702,7,2,22,3
19068,100,3702,7,1,22,1
19069,100,3702,7,2,23,2
19070,100,3702,7,1,23,1
19071,100,3702,7,2,24,1
19072,100,3702,7,1,24,1
19073,100,3702,8,1,11,1
19074,100,3702,8,2,17,1
19075,100,3702,8,1,17,1
19076,100,3702,8,2,18,2
19077,100,3702,8,1,18,2
19078,100,3702,8,2,19,1
19079,100,3702,8,1,19,2
19080,100,3702,8,2,20,2
19081,100,3702,8,1,20,3
19082,100,3702,8,2,22,2
19083,100,3702,8,1,23,1
19084,100,3702,8,2,24,1
19085,100,3702,9,2,16,1
19086,100,3702,9,2,21,1
19087,100,3702,10,2,15,1
19088,100,3702,10,2,21,1
19089,100,3702,13,2,15,1
19090,100,3702,13,2,16,1
19091,100,3702,13,2,17,2
19092,100,3702,13,2,18,2
19093,100,3702,13,1,18,3
19094,100,3702,13,2,19,3
19095,100,3702,13,1,19,2
19096,100,3702,13,2,20,1
19097,100,3702,13,1,20,3
19098,100,3702,13,2,21,4
19099,100,3702,13,1,21,6
19100,100,3702,13,2,22,2
19101,100,3702,13,1,22,4
19102,100,3702,13,2,23,1
19103,100,3702,13,1,23,4
19104,100,3702,13,2,24,1
19105,100,3702,13,1,24,2
19106,100,3702,18,1,18,1
19107,100,3702,19,2,23,1
19108,100,3702,20,2,16,1
19109,100,3702,20,2,18,1
19110,100,3702,22,2,14,1
19111,100,3702,22,2,15,1
19112,100,3702,22,2,23,1
19113,100,3702,23,1,18,1
19114,100,3702,23,1,20,1
19115,100,3702,23,1,21,1
19116,100,3702,23,1,22,2
19117,100,3702,23,1,23,1
19118,100,3702,25,1,18,1
19119,100,3702,26,1,17,1
19120,100,3702,29,1,16,1
19121,100,3702,29,1,18,1
19122,100,3702,31,2,14,1
19123,100,3702,31,2,17,1
19124,100,3702,31,1,18,1
19125,100,3702,31,2,21,1
19126,100,3702,32,1,14,1
19127,100,3702,33,1,14,1
19128,100,3702,33,1,15,2
19129,100,3702,33,1,16,1
19130,100,3702,33,2,17,2
19131,100,3702,33,2,18,1
19132,100,3702,33,2,19,1
19133,100,3702,33,1,19,2
19134,100,3702,33,1,21,1
19135,100,3702,33,1,22,1
19136,100,3702,33,2,23,1
19137,100,3702,33,1,23,1
19138,100,3703,1,1,14,1
19139,100,3703,1,1,16,3
19140,100,3703,1,1,17,3
19141,100,3703,1,1,18,2
19142,100,3703,1,2,20,1
19143,100,3703,1,1,20,2
19144,100,3703,1,1,21,1
19145,100,3703,1,1,22,1
19146,100,3703,1,2,23,1
19147,100,3703,3,1,16,1
19148,100,3703,4,1,16,1
19149,100,3703,4,1,18,1
19150,100,3703,4,1,20,1
19151,100,3703,5,1,20,1
19152,100,3703,5,1,22,2
19153,100,3703,5,1,23,1
19154,100,3703,7,2,12,1
19155,100,3703,7,1,14,1
19156,100,3703,7,2,16,1
19157,100,3703,7,1,17,2
19158,100,3703,7,2,18,1
19159,100,3703,7,1,19,1
19160,100,3703,7,2,20,1
19161,100,3703,7,1,20,2
19162,100,3703,7,2,21,1
19163,100,3703,7,1,21,1
19164,100,3703,7,2,22,3
19165,100,3703,7,1,22,4
19166,100,3703,7,1,23,2
19167,100,3703,8,1,14,3
19168,100,3703,8,2,16,1
19169,100,3703,8,1,16,2
19170,100,3703,8,1,17,2
19171,100,3703,8,2,18,1
19172,100,3703,8,1,19,1
19173,100,3703,8,2,20,2
19174,100,3703,8,1,20,2
19175,100,3703,8,2,21,1
19176,100,3703,8,1,21,2
19177,100,3703,8,2,22,2
19178,100,3703,8,1,22,4
19179,100,3703,9,2,20,1
19180,100,3703,9,1,20,1
19181,100,3703,9,1,22,1
19182,100,3703,10,1,18,3
19183,100,3703,10,2,19,1
19184,100,3703,10,1,19,1
19185,100,3703,10,2,20,1
19186,100,3703,13,2,15,1
19187,100,3703,13,2,16,1
19188,100,3703,13,1,16,2
19189,100,3703,13,2,17,1
19190,100,3703,13,1,17,2
19191,100,3703,13,1,18,2
19192,100,3703,13,2,19,1
19193,100,3703,13,1,19,1
19194,100,3703,13,1,20,5
19195,100,3703,13,2,21,1
19196,100,3703,13,1,21,7
19197,100,3703,13,1,22,2
19198,100,3703,13,2,23,1
19199,100,3703,13,1,24,1
19200,100,3703,18,1,18,1
19201,100,3703,19,2,13,1
19202,100,3703,19,2,14,3
19203,100,3703,19,2,16,2
19204,100,3703,19,2,17,1
19205,100,3703,19,2,19,1
19206,100,3703,19,2,22,1
19207,100,3703,20,2,16,1
19208,100,3703,20,2,20,1
19209,100,3703,20,2,21,1
19210,100,3703,21,2,17,1
19211,100,3703,23,1,19,1
19212,100,3703,23,1,20,1
19213,100,3703,23,1,21,1
19214,100,3703,23,1,23,2
19215,100,3703,23,1,24,1
19216,100,3703,26,1,22,3
19217,100,3703,27,1,10,1
19218,100,3703,27,2,11,1
19219,100,3703,27,2,13,1
19220,100,3703,27,1,17,1
19221,100,3703,27,1,19,1
19222,100,3703,31,2,10,1
19223,100,3703,31,1,17,1
19224,100,3703,32,2,13,1
19225,100,3703,32,2,16,1
19226,100,3703,33,1,16,1
19227,100,3703,33,1,18,1
19228,100,3703,33,1,19,1
19229,100,3703,33,1,20,3
19230,100,3703,33,2,22,1
19231,100,3704,1,1,16,1
19232,100,3704,1,1,17,1
19233,100,3704,1,1,18,2
19234,100,3704,1,1,21,2
19235,100,3704,1,1,23,1
19236,100,3704,3,1,16,1
19237,100,3704,4,1,13,1
19238,100,3704,5,1,21,1
19239,100,3704,6,2,21,1
19240,100,3704,7,1,19,1
19241,100,3704,7,1,20,1
19242,100,3704,7,2,22,1
19243,100,3704,7,1,22,1
19244,100,3704,8,1,13,1
19245,100,3704,8,1,17,2
19246,100,3704,8,1,18,1
19247,100,3704,8,2,19,1
19248,100,3704,8,2,20,1
19249,100,3704,8,1,20,1
19250,100,3704,8,1,21,1
19251,100,3704,8,2,22,2
19252,100,3704,10,1,15,1
19253,100,3704,13,2,12,1
19254,100,3704,13,1,17,1
19255,100,3704,13,1,18,3
19256,100,3704,13,1,19,2
19257,100,3704,13,1,20,3
19258,100,3704,13,2,21,2
19259,100,3704,13,1,21,2
19260,100,3704,13,2,22,1
19261,100,3704,13,1,22,4
19262,100,3704,13,1,23,1
19263,100,3704,13,2,24,1
19264,100,3704,15,1,21,1
19265,100,3704,19,2,17,1
19266,100,3704,20,2,17,1
19267,100,3704,20,2,21,1
19268,100,3704,25,2,22,1
19269,100,3704,25,2,23,1
19270,100,3704,26,2,19,1
19271,100,3704,26,1,20,1
19272,100,3704,26,2,21,1
19273,100,3704,26,1,23,2
19274,100,3704,27,1,20,1
19275,100,3704,31,1,18,1
19276,100,3704,31,1,19,1
19277,100,3704,32,2,16,1
19278,100,3704,32,2,21,1
19279,100,3704,33,1,14,1
19280,100,3704,33,2,21,1
19281,100,3704,33,1,22,1
19282,100,3705,1,1,15,2
19283,100,3705,1,2,16,2
19284,100,3705,1,1,16,1
19285,100,3705,1,1,17,1
19286,100,3705,1,2,18,1
19287,100,3705,1,1,18,7
19288,100,3705,1,1,19,2
19289,100,3705,1,1,20,1
19290,100,3705,3,1,15,1
19291,100,3705,3,1,19,1
19292,100,3705,4,1,15,1
19293,100,3705,4,1,17,1
19294,100,3705,4,1,19,1
19295,100,3705,4,1,20,1
19296,100,3705,4,1,22,1
19297,100,3705,5,1,11,1
19298,100,3705,5,1,17,1
19299,100,3705,5,2,18,1
19300,100,3705,5,2,19,1
19301,100,3705,5,1,19,1
19302,100,3705,5,1,20,2
19303,100,3705,5,1,21,1
19304,100,3705,5,2,23,1
19305,100,3705,5,2,24,1
19306,100,3705,7,1,13,1
19307,100,3705,7,1,15,2
19308,100,3705,7,2,17,2
19309,100,3705,7,2,18,1
19310,100,3705,7,1,18,2
19311,100,3705,7,2,19,1
19312,100,3705,7,1,20,1
19313,100,3705,7,2,21,1
19314,100,3705,7,1,21,1
19315,100,3705,7,2,22,3
19316,100,3705,7,1,22,2
19317,100,3705,7,2,23,3
19318,100,3705,7,1,23,1
19319,100,3705,7,2,24,1
19320,100,3705,8,1,13,1
19321,100,3705,8,1,14,1
19322,100,3705,8,1,16,3
19323,100,3705,8,2,17,4
19324,100,3705,8,1,17,7
19325,100,3705,8,1,18,10
19326,100,3705,8,2,19,2
19327,100,3705,8,1,19,5
19328,100,3705,8,2,20,3
19329,100,3705,8,1,20,1
19330,100,3705,8,2,21,2
19331,100,3705,8,1,21,3
19332,100,3705,8,2,22,3
19333,100,3705,8,1,22,3
19334,100,3705,8,2,23,2
19335,100,3705,8,1,23,1
19336,100,3705,10,2,18,1
19337,100,3705,10,1,18,1
19338,100,3705,10,2,20,1
19339,100,3705,10,1,20,1
19340,100,3705,10,1,22,1
19341,100,3705,12,1,22,1
19342,100,3705,13,2,10,1
19343,100,3705,13,1,15,1
19344,100,3705,13,2,16,2
19345,100,3705,13,1,16,1
19346,100,3705,13,2,17,3
19347,100,3705,13,1,17,3
19348,100,3705,13,2,18,1
19349,100,3705,13,1,18,6
19350,100,3705,13,2,19,2
19351,100,3705,13,1,19,4
19352,100,3705,13,2,20,1
19353,100,3705,13,1,20,7
19354,100,3705,13,2,21,1
19355,100,3705,13,1,21,2
19356,100,3705,13,2,22,1
19357,100,3705,13,1,22,4
19358,100,3705,13,2,23,2
19359,100,3705,13,1,23,2
19360,100,3705,16,1,22,1
19361,100,3705,19,2,10,1
19362,100,3705,19,2,14,1
19363,100,3705,19,2,15,2
19364,100,3705,19,2,16,2
19365,100,3705,19,2,18,2
19366,100,3705,19,2,19,2
19367,100,3705,19,2,20,1
19368,100,3705,20,2,16,1
19369,100,3705,20,2,18,2
19370,100,3705,20,2,22,1
19371,100,3705,21,2,18,1
19372,100,3705,22,2,15,1
19373,100,3705,22,2,17,1
19374,100,3705,22,2,18,1
19375,100,3705,22,2,20,1
19376,100,3705,22,2,21,1
19377,100,3705,23,1,21,1
19378,100,3705,23,1,22,2
19379,100,3705,23,1,23,3
19380,100,3705,25,1,17,1
19381,100,3705,25,2,20,1
19382,100,3705,25,1,22,1
19383,100,3705,25,2,26,1
19384,100,3705,26,1,16,1
19385,100,3705,26,1,19,1
19386,100,3705,26,2,20,1
19387,100,3705,26,1,21,1
19388,100,3705,26,1,22,1
19389,100,3705,27,2,13,1
19390,100,3705,27,1,18,1
19391,100,3705,27,2,19,1
19392,100,3705,27,1,21,1
19393,100,3705,27,1,24,1
19394,100,3705,31,2,16,1
19395,100,3705,31,2,20,1
19396,100,3705,31,1,20,2
19397,100,3705,32,1,12,1
19398,100,3705,32,1,13,1
19399,100,3705,32,1,15,1
19400,100,3705,32,2,20,1
19401,100,3705,32,1,20,1
19402,100,3705,32,2,21,1
19403,100,3705,33,1,14,1
19404,100,3705,33,1,16,1
19405,100,3705,33,1,17,3
19406,100,3705,33,2,18,2
19407,100,3705,33,1,18,3
19408,100,3705,33,2,19,2
19409,100,3705,33,1,20,2
19410,100,3705,33,2,21,1
19411,100,3705,33,1,21,2
19412,100,3705,33,2,22,1
19413,100,3705,33,1,22,3
19414,100,3706,1,1,17,3
19415,100,3706,1,1,18,1
19416,100,3706,1,1,19,1
19417,100,3706,1,1,22,2
19418,100,3706,3,2,13,1
19419,100,3706,3,1,15,1
19420,100,3706,3,1,17,1
19421,100,3706,4,1,15,2
19422,100,3706,4,1,17,2
19423,100,3706,4,1,18,1
19424,100,3706,4,1,19,2
19425,100,3706,4,1,23,1
19426,100,3706,5,2,16,1
19427,100,3706,5,1,17,1
19428,100,3706,5,1,19,1
19429,100,3706,5,2,22,1
19430,100,3706,5,2,23,1
19431,100,3706,7,1,16,1
19432,100,3706,7,2,17,1
19433,100,3706,7,2,20,1
19434,100,3706,7,1,21,1
19435,100,3706,7,1,22,1
19436,100,3706,7,2,23,1
19437,100,3706,7,1,23,1
19438,100,3706,7,1,24,1
19439,100,3706,8,1,14,2
19440,100,3706,8,1,15,1
19441,100,3706,8,1,16,4
19442,100,3706,8,1,17,3
19443,100,3706,8,1,18,2
19444,100,3706,8,2,19,1
19445,100,3706,8,1,19,2
19446,100,3706,8,2,20,1
19447,100,3706,8,1,20,4
19448,100,3706,8,2,21,3
19449,100,3706,8,1,21,2
19450,100,3706,8,2,22,3
19451,100,3706,8,1,22,3
19452,100,3706,8,2,23,2
19453,100,3706,8,1,24,1
19454,100,3706,10,1,14,1
19455,100,3706,10,2,20,1
19456,100,3706,10,1,20,1
19457,100,3706,12,1,23,1
19458,100,3706,13,1,16,1
19459,100,3706,13,1,17,2
19460,100,3706,13,2,18,2
19461,100,3706,13,2,19,1
19462,100,3706,13,1,19,2
19463,100,3706,13,1,20,2
19464,100,3706,13,2,21,1
19465,100,3706,13,1,21,2
19466,100,3706,13,2,22,1
19467,100,3706,13,1,22,8
19468,100,3706,13,1,23,1
19469,100,3706,14,2,22,1
19470,100,3706,18,2,16,1
19471,100,3706,19,2,15,1
19472,100,3706,19,2,18,2
19473,100,3706,19,2,19,2
19474,100,3706,19,2,20,1
19475,100,3706,20,2,22,1
19476,100,3706,22,2,18,1
19477,100,3706,22,2,21,1
19478,100,3706,22,2,23,1
19479,100,3706,23,1,19,1
19480,100,3706,23,1,21,1
19481,100,3706,25,2,20,1
19482,100,3706,25,2,23,1
19483,100,3706,26,1,16,1
19484,100,3706,26,1,20,1
19485,100,3706,27,2,7,1
19486,100,3706,27,1,14,1
19487,100,3706,27,2,15,1
19488,100,3706,27,1,19,1
19489,100,3706,31,1,20,1
19490,100,3706,31,2,21,1
19491,100,3706,32,1,18,1
19492,100,3706,33,1,17,1
19493,100,3706,33,2,18,1
19494,100,3706,33,2,20,1
19495,100,3706,33,1,21,1
19496,100,3706,33,2,22,1
19497,100,3706,33,1,22,1
19498,100,3706,33,2,23,1
19499,100,3707,1,2,12,1
19500,100,3707,1,1,14,1
19501,100,3707,1,1,15,1
19502,100,3707,1,2,20,1
19503,100,3707,1,1,20,2
19504,100,3707,1,1,21,1
19505,100,3707,2,1,19,2
19506,100,3707,3,1,18,1
19507,100,3707,4,1,14,1
19508,100,3707,4,1,15,1
19509,100,3707,4,1,16,1
19510,100,3707,4,1,18,2
19511,100,3707,5,1,18,1
19512,100,3707,5,2,19,1
19513,100,3707,5,2,23,1
19514,100,3707,6,1,20,1
19515,100,3707,7,2,17,1
19516,100,3707,7,2,18,1
19517,100,3707,7,1,20,1
19518,100,3707,7,2,21,1
19519,100,3707,7,1,21,1
19520,100,3707,7,1,22,2
19521,100,3707,7,2,23,1
19522,100,3707,8,1,15,1
19523,100,3707,8,1,16,2
19524,100,3707,8,2,18,1
19525,100,3707,8,2,19,2
19526,100,3707,8,1,19,1
19527,100,3707,8,1,20,1
19528,100,3707,8,2,21,1
19529,100,3707,8,1,22,1
19530,100,3707,9,1,19,1
19531,100,3707,9,2,21,1
19532,100,3707,10,2,17,1
19533,100,3707,10,2,19,1
19534,100,3707,10,1,19,1
19535,100,3707,10,2,21,1
19536,100,3707,10,1,21,1
19537,100,3707,10,2,22,1
19538,100,3707,12,1,21,1
19539,100,3707,13,2,14,1
19540,100,3707,13,1,15,1
19541,100,3707,13,1,16,1
19542,100,3707,13,2,17,1
19543,100,3707,13,1,17,1
19544,100,3707,13,2,19,1
19545,100,3707,13,2,20,1
19546,100,3707,13,1,20,4
19547,100,3707,13,2,21,2
19548,100,3707,13,1,21,4
19549,100,3707,13,2,22,1
19550,100,3707,13,1,22,6
19551,100,3707,13,1,23,2
19552,100,3707,13,1,24,2
19553,100,3707,18,1,17,1
19554,100,3707,18,1,23,1
19555,100,3707,19,2,16,1
19556,100,3707,19,2,19,1
19557,100,3707,20,2,18,1
19558,100,3707,20,2,24,1
19559,100,3707,22,2,17,1
19560,100,3707,22,2,20,1
19561,100,3707,23,1,18,1
19562,100,3707,23,1,20,1
19563,100,3707,23,1,21,1
19564,100,3707,25,1,19,1
19565,100,3707,25,2,23,1
19566,100,3707,26,1,24,1
19567,100,3707,27,1,12,1
19568,100,3707,27,1,19,1
19569,100,3707,31,2,18,1
19570,100,3707,31,1,21,1
19571,100,3707,32,1,12,1
19572,100,3707,33,1,13,1
19573,100,3707,33,2,19,1
19574,100,3707,33,1,22,2
19575,100,3708,1,1,15,4
19576,100,3708,1,1,16,2
19577,100,3708,1,1,17,1
19578,100,3708,1,1,18,2
19579,100,3708,1,1,21,2
19580,100,3708,1,1,22,1
19581,100,3708,1,1,23,1
19582,100,3708,1,1,24,1
19583,100,3708,3,1,18,1
19584,100,3708,3,1,20,1
19585,100,3708,4,1,15,1
19586,100,3708,4,1,16,1
19587,100,3708,4,1,17,1
19588,100,3708,4,1,18,1
19589,100,3708,4,1,20,1
19590,100,3708,4,1,21,2
19591,100,3708,5,1,17,1
19592,100,3708,5,1,18,1
19593,100,3708,5,1,20,1
19594,100,3708,5,1,21,1
19595,100,3708,5,2,22,3
19596,100,3708,5,1,22,1
19597,100,3708,5,2,23,1
19598,100,3708,6,2,21,1
19599,100,3708,6,1,22,1
19600,100,3708,7,2,12,1
19601,100,3708,7,2,17,1
19602,100,3708,7,1,17,1
19603,100,3708,7,1,18,1
19604,100,3708,7,1,19,1
19605,100,3708,7,1,20,1
19606,100,3708,7,2,21,1
19607,100,3708,7,1,21,1
19608,100,3708,7,2,22,2
19609,100,3708,7,2,23,2
19610,100,3708,7,1,23,1
19611,100,3708,7,2,24,1
19612,100,3708,8,1,11,1
19613,100,3708,8,1,15,2
19614,100,3708,8,1,16,1
19615,100,3708,8,2,17,1
19616,100,3708,8,1,17,3
19617,100,3708,8,2,18,2
19618,100,3708,8,1,18,1
19619,100,3708,8,1,19,4
19620,100,3708,8,2,20,1
19621,100,3708,8,2,21,4
19622,100,3708,8,1,21,3
19623,100,3708,8,2,22,4
19624,100,3708,8,1,22,1
19625,100,3708,8,2,23,1
19626,100,3708,8,1,23,2
19627,100,3708,8,2,24,1
19628,100,3708,9,1,14,1
19629,100,3708,9,2,21,1
19630,100,3708,10,1,13,1
19631,100,3708,10,2,16,1
19632,100,3708,10,1,21,1
19633,100,3708,10,2,24,1
19634,100,3708,12,1,18,1
19635,100,3708,13,2,14,1
19636,100,3708,13,1,15,1
19637,100,3708,13,2,16,3
19638,100,3708,13,1,17,2
19639,100,3708,13,2,19,1
19640,100,3708,13,1,19,2
19641,100,3708,13,2,20,1
19642,100,3708,13,2,21,2
19643,100,3708,13,1,21,6
19644,100,3708,13,2,22,2
19645,100,3708,13,1,22,4
19646,100,3708,13,2,23,1
19647,100,3708,13,1,23,2
19648,100,3708,17,1,21,1
19649,100,3708,18,1,19,1
19650,100,3708,19,2,16,1
19651,100,3708,19,2,17,1
19652,100,3708,20,2,20,2
19653,100,3708,20,2,21,2
19654,100,3708,23,1,20,1
19655,100,3708,23,1,21,1
19656,100,3708,23,1,22,1
19657,100,3708,25,1,23,1
19658,100,3708,25,2,24,1
19659,100,3708,26,1,21,2
19660,100,3708,27,1,18,1
19661,100,3708,31,2,15,1
19662,100,3708,32,1,11,1
19663,100,3708,32,1,19,1
19664,100,3708,32,2,24,3
19665,100,3708,33,2,15,1
19666,100,3708,33,2,17,1
19667,100,3708,33,1,21,1
19668,100,3708,33,1,22,1
19669,100,3708,33,2,23,2
19670,100,3708,33,1,23,1
19671,100,3708,33,2,24,1
19672,100,3709,1,1,14,1
19673,100,3709,5,2,15,1
19674,100,3709,5,2,21,1
19675,100,3709,5,1,22,1
19676,100,3709,7,1,17,1
19677,100,3709,7,2,20,1
19678,100,3709,7,1,21,1
19679,100,3709,7,1,22,1
19680,100,3709,7,1,23,1
19681,100,3709,8,1,17,1
19682,100,3709,8,1,20,1
19683,100,3709,8,2,21,1
19684,100,3709,8,1,21,2
19685,100,3709,9,2,16,1
19686,100,3709,13,2,15,1
19687,100,3709,13,1,17,1
19688,100,3709,13,2,21,1
19689,100,3709,13,1,21,2
19690,100,3709,13,2,22,1
19691,100,3709,13,1,23,1
19692,100,3709,18,2,14,1
19693,100,3709,22,2,20,2
19694,100,3709,25,1,16,1
19695,100,3709,26,2,21,1
19696,100,3709,28,1,19,1
19697,100,3709,31,2,13,1
19698,100,3709,32,2,24,1
19699,100,3709,33,1,20,1
19700,100,3709,33,1,22,1
19701,100,3710,1,1,14,1
19702,100,3710,1,1,15,1
19703,100,3710,1,1,16,1
19704,100,3710,1,1,18,1
19705,100,3710,1,1,19,1
19706,100,3710,1,1,20,1
19707,100,3710,1,1,21,1
19708,100,3710,1,1,22,1
19709,100,3710,4,1,17,1
19710,100,3710,4,1,18,1
19711,100,3710,4,1,20,1
19712,100,3710,4,1,21,1
19713,100,3710,5,2,15,1
19714,100,3710,5,1,17,1
19715,100,3710,5,1,18,1
19716,100,3710,5,1,19,1
19717,100,3710,5,2,20,1
19718,100,3710,5,2,21,1
19719,100,3710,5,1,21,1
19720,100,3710,5,2,23,1
19721,100,3710,5,2,24,1
19722,100,3710,7,2,13,1
19723,100,3710,7,1,21,1
19724,100,3710,7,2,22,1
19725,100,3710,7,1,22,1
19726,100,3710,8,1,14,1
19727,100,3710,8,1,16,1
19728,100,3710,8,1,17,2
19729,100,3710,8,1,18,3
19730,100,3710,8,2,19,1
19731,100,3710,8,1,19,1
19732,100,3710,8,2,20,2
19733,100,3710,8,1,20,1
19734,100,3710,8,1,21,6
19735,100,3710,8,2,22,1
19736,100,3710,9,1,18,1
19737,100,3710,9,1,22,1
19738,100,3710,10,1,15,1
19739,100,3710,10,1,21,1
19740,100,3710,10,1,25,1
19741,100,3710,13,1,17,1
19742,100,3710,13,2,18,2
19743,100,3710,13,1,18,2
19744,100,3710,13,1,20,2
19745,100,3710,13,1,21,2
19746,100,3710,13,2,23,1
19747,100,3710,16,1,15,1
19748,100,3710,18,2,17,1
19749,100,3710,21,2,21,1
19750,100,3710,23,1,24,1
19751,100,3710,25,1,21,1
19752,100,3710,26,1,23,1
19753,100,3710,31,1,15,1
19754,100,3710,31,1,18,1
19755,100,3710,31,2,19,1
19756,100,3710,31,1,20,1
19757,100,3710,33,1,24,1
19758,100,3711,1,1,14,2
19759,100,3711,1,1,15,2
19760,100,3711,1,1,17,2
19761,100,3711,1,1,18,1
19762,100,3711,1,1,19,1
19763,100,3711,3,1,20,1
19764,100,3711,4,1,15,2
19765,100,3711,4,1,16,1
19766,100,3711,4,1,18,1
19767,100,3711,5,2,15,1
19768,100,3711,5,2,16,1
19769,100,3711,5,2,21,1
19770,100,3711,5,2,22,1
19771,100,3711,5,1,22,1
19772,100,3711,7,2,13,1
19773,100,3711,7,2,16,1
19774,100,3711,7,1,17,1
19775,100,3711,7,2,19,1
19776,100,3711,7,1,19,1
19777,100,3711,7,2,20,2
19778,100,3711,7,1,21,2
19779,100,3711,7,2,22,1
19780,100,3711,7,1,23,1
19781,100,3711,7,2,24,1
19782,100,3711,8,1,12,1
19783,100,3711,8,1,14,1
19784,100,3711,8,1,15,1
19785,100,3711,8,1,18,1
19786,100,3711,8,1,19,1
19787,100,3711,8,1,20,2
19788,100,3711,8,1,21,1
19789,100,3711,8,1,22,1
19790,100,3711,9,2,18,1
19791,100,3711,9,2,21,1
19792,100,3711,10,2,17,1
19793,100,3711,10,2,19,1
19794,100,3711,10,1,21,1
19795,100,3711,13,1,11,1
19796,100,3711,13,2,16,1
19797,100,3711,13,1,16,1
19798,100,3711,13,1,17,1
19799,100,3711,13,1,18,2
19800,100,3711,13,2,19,1
19801,100,3711,13,1,19,1
19802,100,3711,13,1,20,3
19803,100,3711,13,2,21,3
19804,100,3711,13,1,21,6
19805,100,3711,13,2,22,1
19806,100,3711,13,1,22,5
19807,100,3711,15,1,19,1
19808,100,3711,17,1,14,1
19809,100,3711,17,1,21,1
19810,100,3711,17,2,23,1
19811,100,3711,18,2,16,1
19812,100,3711,18,2,19,1
19813,100,3711,19,2,21,1
19814,100,3711,20,2,21,1
19815,100,3711,22,2,21,1
19816,100,3711,22,2,23,1
19817,100,3711,23,1,21,1
19818,100,3711,23,1,23,1
19819,100,3711,25,1,23,1
19820,100,3711,27,1,17,1
19821,100,3711,27,1,19,1
19822,100,3711,27,2,21,1
19823,100,3711,29,2,19,1
19824,100,3711,29,2,22,1
19825,100,3711,31,1,20,1
19826,100,3711,32,1,20,1
19827,100,3711,33,1,7,1
19828,100,3711,33,1,8,1
19829,100,3711,33,1,15,1
19830,100,3711,33,1,16,1
19831,100,3711,33,2,19,1
19832,100,3711,33,1,19,1
19833,100,3711,33,1,22,3
19834,100,3712,1,1,15,1
